"CBSAFIPS","CBSANAME","CBSAPOP","CBSARANK","ALL_COUNT","ALL_98_COMMUNITY","ALL_98_TOURISM","ALL_98_CONSUMPTION","ALL_98_INSTITUTIONAL","ALL_98_ECONOMIC","ALL_95_COMMUNITY","ALL_95_TOURISM","ALL_95_CONSUMPTION","ALL_95_INSTITUTIONAL","ALL_95_ECONOMIC","PRIMARY_COUNT","PRIMARY_COMMUNITY","PRIMARY_TOURISM","PRIMARY_CONSUMPTION","PRIMARY_INSTITUTIONAL","PRIMARY_ECONOMIC","SECONDARY_COUNT","SECONDARY_COMMUNITY","SECONDARY_TOURISM","SECONDARY_CONSUMPTION","SECONDARY_INSTITUTIONAL","SECONDARY_ECONOMIC","MONO_COUNT","MONO_COMMUNITY","MONO_TOURISM","MONO_CONSUMPTION","MONO_INSTITUTIONAL","MONO_ECONOMIC"
14860,"Bridgeport-Stamford-Norwalk, CT",957419,59,59,0.23728813559322,0.203389830508475,0.23728813559322,0.23728813559322,0.23728813559322,0.288135593220339,0.271186440677966,0.322033898305085,0.338983050847458,0.423728813559322,9,0.555555555555556,0.555555555555556,0.666666666666667,0.222222222222222,0.555555555555556,17,0.352941176470588,0.294117647058824,0.411764705882353,0.470588235294118,0.529411764705882,33,0.181818181818182,0.151515151515152,0.151515151515152,0.272727272727273,0.242424242424242
24860,"Greenville-Anderson, SC",928195,60,52,0.230769230769231,0.115384615384615,0.230769230769231,0.230769230769231,0.230769230769231,0.365384615384615,0.346153846153846,0.365384615384615,0.346153846153846,0.346153846153846,8,0.625,0.5,0.5,0.5,0.5,18,0.333333333333333,0.611111111111111,0.444444444444444,0.388888888888889,0.388888888888889,26,0.230769230769231,0.0769230769230769,0.230769230769231,0.230769230769231,0.230769230769231
10740,"Albuquerque, NM",916528,61,56,0.232142857142857,0.232142857142857,0.232142857142857,0.232142857142857,0.232142857142857,0.267857142857143,0.321428571428571,0.392857142857143,0.357142857142857,0.410714285714286,13,0.538461538461538,0.461538461538462,0.538461538461538,0.384615384615385,0.461538461538462,16,0.125,0.5625,0.5,0.375,0.625,27,0.185185185185185,0.111111111111111,0.185185185185185,0.296296296296296,0.222222222222222
12540,"Bakersfield, CA",909235,62,46,0.260869565217391,0.195652173913043,0.260869565217391,0.260869565217391,0.260869565217391,0.41304347826087,0.304347826086957,0.456521739130435,0.347826086956522,0.347826086956522,9,0.555555555555556,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,15,0.466666666666667,0.4,0.466666666666667,0.466666666666667,0.4,22,0.272727272727273,0.0909090909090909,0.272727272727273,0.0909090909090909,0.272727272727273
10580,"Albany-Schenectady-Troy, NY",899262,63,68,0.220588235294118,0.220588235294118,0.220588235294118,0.220588235294118,0.220588235294118,0.382352941176471,0.352941176470588,0.338235294117647,0.338235294117647,0.382352941176471,13,0.384615384615385,0.615384615384615,0.692307692307692,0.307692307692308,0.538461538461538,21,0.380952380952381,0.428571428571429,0.476190476190476,0.380952380952381,0.476190476190476,34,0.294117647058824,0.147058823529412,0.0882352941176471,0.264705882352941,0.205882352941176
28940,"Knoxville, TN",879773,64,49,0.244897959183673,0.122448979591837,0.244897959183673,0.204081632653061,0.244897959183673,0.387755102040816,0.306122448979592,0.408163265306122,0.36734693877551,0.408163265306122,7,0.428571428571429,0.714285714285714,0.571428571428571,0.571428571428571,0.428571428571429,21,0.428571428571429,0.428571428571429,0.571428571428571,0.476190476190476,0.476190476190476,21,0.285714285714286,0,0.19047619047619,0.19047619047619,0.333333333333333
32580,"McAllen-Edinburg-Mission, TX",870781,65,61,0.19672131147541,0.19672131147541,0.19672131147541,0.19672131147541,0.19672131147541,0.311475409836066,0.295081967213115,0.344262295081967,0.295081967213115,0.344262295081967,7,0.285714285714286,0.571428571428571,0.428571428571429,0.571428571428571,0.571428571428571,23,0.347826086956522,0.478260869565217,0.478260869565217,0.304347826086957,0.478260869565217,31,0.290322580645161,0.0967741935483871,0.193548387096774,0.225806451612903,0.193548387096774
12940,"Baton Rouge, LA",870569,66,56,0.214285714285714,0.214285714285714,0.214285714285714,0.214285714285714,0.214285714285714,0.285714285714286,0.321428571428571,0.339285714285714,0.303571428571429,0.375,7,0.142857142857143,0.857142857142857,0.571428571428571,0.857142857142857,0.428571428571429,18,0.333333333333333,0.388888888888889,0.555555555555556,0.388888888888889,0.444444444444444,31,0.290322580645161,0.161290322580645,0.161290322580645,0.129032258064516,0.258064516129032
21340,"El Paso, TX",868859,67,64,0.1875,0.1875,0.1875,0.1875,0.1875,0.328125,0.3125,0.328125,0.34375,0.328125,5,0.4,0.8,0.4,0.6,0.6,25,0.32,0.4,0.44,0.52,0.52,34,0.294117647058824,0.176470588235294,0.205882352941176,0.176470588235294,0.147058823529412
35300,"New Haven-Milford, CT",864835,68,51,0.254901960784314,0.117647058823529,0.254901960784314,0.254901960784314,0.254901960784314,0.392156862745098,0.254901960784314,0.431372549019608,0.431372549019608,0.392156862745098,10,0.6,0.3,0.6,0.5,0.7,19,0.473684210526316,0.263157894736842,0.526315789473684,0.473684210526316,0.368421052631579,22,0.181818181818182,0.136363636363636,0.181818181818182,0.272727272727273,0.227272727272727
10900,"Allentown-Bethlehem-Easton, PA-NJ",861889,69,59,0.220338983050847,0.186440677966102,0.220338983050847,0.220338983050847,0.220338983050847,0.305084745762712,0.322033898305085,0.305084745762712,0.372881355932203,0.338983050847458,7,0.428571428571429,0.714285714285714,0.714285714285714,0.428571428571429,0.428571428571429,17,0.294117647058824,0.411764705882353,0.411764705882353,0.588235294117647,0.411764705882353,35,0.257142857142857,0.142857142857143,0.171428571428571,0.2,0.228571428571429
37100,"Oxnard-Thousand Oaks-Ventura, CA",843843,70,45,0.222222222222222,0.133333333333333,0.222222222222222,0.2,0.222222222222222,0.288888888888889,0.222222222222222,0.4,0.288888888888889,0.311111111111111,4,0.5,0.25,0.5,0.5,0.5,13,0.384615384615385,0.307692307692308,0.769230769230769,0.461538461538462,0.230769230769231,28,0.214285714285714,0.107142857142857,0.214285714285714,0.178571428571429,0.285714285714286
35840,"North Port-Sarasota-Bradenton, FL",833716,71,46,0.260869565217391,0.195652173913043,0.260869565217391,0.260869565217391,0.260869565217391,0.434782608695652,0.282608695652174,0.369565217391304,0.369565217391304,0.434782608695652,10,0.7,0.5,0.6,0.4,0.7,13,0.461538461538462,0.307692307692308,0.307692307692308,0.461538461538462,0.538461538461538,23,0.217391304347826,0.0869565217391304,0.217391304347826,0.304347826086957,0.173913043478261
17900,"Columbia, SC",829470,72,52,0.211538461538462,0.211538461538462,0.211538461538462,0.211538461538462,0.211538461538462,0.269230769230769,0.326923076923077,0.326923076923077,0.269230769230769,0.346153846153846,4,0.75,0.5,0.75,0.75,0.5,14,0.214285714285714,0.5,0.571428571428571,0.357142857142857,0.571428571428571,34,0.235294117647059,0.205882352941176,0.176470588235294,0.176470588235294,0.205882352941176
19430,"Dayton-Kettering, OH",814049,73,57,0.228070175438596,0.192982456140351,0.228070175438596,0.228070175438596,0.228070175438596,0.280701754385965,0.368421052631579,0.368421052631579,0.350877192982456,0.385964912280702,12,0.583333333333333,0.583333333333333,0.416666666666667,0.5,0.25,19,0.210526315789474,0.526315789473684,0.421052631578947,0.421052631578947,0.578947368421053,26,0.192307692307692,0.0769230769230769,0.269230769230769,0.153846153846154,0.307692307692308
16700,"Charleston-North Charleston, SC",799636,74,40,0.25,0.25,0.25,0.25,0.25,0.4,0.4,0.3,0.425,0.4,8,0.25,0.75,0.625,0.625,0.625,15,0.533333333333333,0.533333333333333,0.333333333333333,0.466666666666667,0.333333333333333,17,0.294117647058824,0.0588235294117647,0.117647058823529,0.235294117647059,0.294117647058824
44700,"Stockton, CA",779233,75,47,0.212765957446809,0.212765957446809,0.212765957446809,0.212765957446809,0.212765957446809,0.340425531914894,0.319148936170213,0.361702127659574,0.361702127659574,0.319148936170213,5,0.6,0.6,0.8,0.6,0.4,19,0.421052631578947,0.315789473684211,0.473684210526316,0.578947368421053,0.368421052631579,23,0.217391304347826,0.217391304347826,0.173913043478261,0.130434782608696,0.260869565217391
24660,"Greensboro-High Point, NC",776566,76,49,0.224489795918367,0.163265306122449,0.224489795918367,0.224489795918367,0.224489795918367,0.306122448979592,0.306122448979592,0.346938775510204,0.36734693877551,0.285714285714286,6,0.5,0.333333333333333,0.666666666666667,0.833333333333333,0.666666666666667,15,0.333333333333333,0.6,0.466666666666667,0.533333333333333,0.2,28,0.25,0.107142857142857,0.214285714285714,0.178571428571429,0.25
14260,"Boise City, ID",764718,77,35,0.285714285714286,0.142857142857143,0.285714285714286,0.285714285714286,0.285714285714286,0.428571428571429,0.371428571428571,0.457142857142857,0.428571428571429,0.514285714285714,8,0.625,0.5,0.75,0.5,0.625,15,0.466666666666667,0.4,0.533333333333333,0.333333333333333,0.666666666666667,12,0.25,0,0.166666666666667,0.333333333333333,0.25
15980,"Cape Coral-Fort Myers, FL",760822,78,55,0.218181818181818,0.218181818181818,0.218181818181818,0.218181818181818,0.218181818181818,0.290909090909091,0.309090909090909,0.381818181818182,0.254545454545455,0.381818181818182,7,0.571428571428571,0.571428571428571,0.142857142857143,0.714285714285714,0.285714285714286,20,0.35,0.5,0.55,0.15,0.55,28,0.178571428571429,0.0714285714285714,0.285714285714286,0.214285714285714,0.25
17820,"Colorado Springs, CO",755105,79,52,0.192307692307692,0.192307692307692,0.192307692307692,0.192307692307692,0.192307692307692,0.307692307692308,0.288461538461538,0.288461538461538,0.346153846153846,0.365384615384615,5,0.6,0.6,0.4,0.6,0.4,17,0.352941176470588,0.352941176470588,0.294117647058824,0.529411764705882,0.705882352941177,30,0.2,0.2,0.233333333333333,0.2,0.166666666666667
30780,"Little Rock-North Little Rock-Conway, AR",748031,80,47,0.212765957446809,0.191489361702128,0.212765957446809,0.212765957446809,0.212765957446809,0.25531914893617,0.425531914893617,0.404255319148936,0.446808510638298,0.361702127659574,9,0.222222222222222,0.444444444444444,0.333333333333333,0.777777777777778,0.555555555555556,22,0.272727272727273,0.545454545454545,0.5,0.5,0.409090909090909,16,0.25,0.1875,0.1875,0.1875,0.1875
29460,"Lakeland-Winter Haven, FL",725046,81,44,0.204545454545455,0.204545454545455,0.204545454545455,0.204545454545455,0.204545454545455,0.272727272727273,0.363636363636364,0.318181818181818,0.318181818181818,0.272727272727273,3,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,17,0.352941176470588,0.588235294117647,0.529411764705882,0.411764705882353,0.235294117647059,24,0.208333333333333,0.166666666666667,0.125,0.208333333333333,0.291666666666667
19780,"Des Moines-West Des Moines, IA",709466,82,48,0.208333333333333,0.208333333333333,0.208333333333333,0.208333333333333,0.208333333333333,0.25,0.3125,0.3125,0.3125,0.375,4,0.5,0.25,0.25,0.75,1,15,0.266666666666667,0.333333333333333,0.4,0.466666666666667,0.733333333333333,29,0.206896551724138,0.275862068965517,0.241379310344828,0.172413793103448,0.103448275862069
10420,"Akron, OH",702219,83,50,0.24,0.24,0.24,0.24,0.24,0.3,0.34,0.32,0.24,0.3,10,0.2,0.5,0.6,0.7,0.3,8,0.625,0.5,0.5,0.125,0.375,32,0.25,0.21875,0.15625,0.125,0.25
44140,"Springfield, MA",699162,84,45,0.244444444444444,0.244444444444444,0.244444444444444,0.244444444444444,0.244444444444444,0.333333333333333,0.288888888888889,0.422222222222222,0.266666666666667,0.377777777777778,8,0.5,0.25,0.75,0.5,0.625,13,0.461538461538462,0.307692307692308,0.769230769230769,0.153846153846154,0.538461538461538,24,0.208333333333333,0.25,0.125,0.25,0.166666666666667
39100,"Poughkeepsie-Newburgh-Middletown, NY",697221,85,47,0.234042553191489,0.0851063829787234,0.234042553191489,0.234042553191489,0.234042553191489,0.319148936170213,0.25531914893617,0.340425531914894,0.361702127659574,0.361702127659574,8,0.625,0.125,0.625,0.375,0.625,17,0.294117647058824,0.411764705882353,0.411764705882353,0.411764705882353,0.470588235294118,22,0.227272727272727,0.0909090909090909,0.181818181818182,0.318181818181818,0.181818181818182
36260,"Ogden-Clearfield, UT",694863,86,35,0.228571428571429,0.114285714285714,0.228571428571429,0.171428571428571,0.228571428571429,0.342857142857143,0.314285714285714,0.371428571428571,0.4,0.4,5,0.6,0.4,0.8,0.4,0.2,16,0.375,0.375,0.3125,0.6875,0.4375,14,0.214285714285714,0.142857142857143,0.214285714285714,0.0714285714285714,0.357142857142857
31540,"Madison, WI",680796,87,40,0.225,0.225,0.225,0.225,0.225,0.375,0.4,0.475,0.4,0.45,8,0.625,0.5,0.5,0.25,0.625,17,0.411764705882353,0.411764705882353,0.705882352941177,0.470588235294118,0.529411764705882,15,0.133333333333333,0.266666666666667,0.133333333333333,0.266666666666667,0.2
49180,"Winston-Salem, NC",675966,88,41,0.24390243902439,0.24390243902439,0.24390243902439,0.24390243902439,0.24390243902439,0.292682926829268,0.341463414634146,0.341463414634146,0.317073170731707,0.341463414634146,7,0.571428571428571,0.428571428571429,0.428571428571429,0.571428571428571,0.571428571428571,9,0.333333333333333,0.555555555555556,0.666666666666667,0.222222222222222,0.444444444444444,25,0.2,0.2,0.16,0.2,0.24
39340,"Provo-Orem, UT",671185,89,36,0.25,0.138888888888889,0.25,0.25,0.25,0.333333333333333,0.277777777777778,0.388888888888889,0.277777777777778,0.444444444444444,5,0.2,0.4,0.4,1,0.4,14,0.428571428571429,0.357142857142857,0.714285714285714,0.142857142857143,0.642857142857143,17,0.294117647058824,0.117647058823529,0.117647058823529,0.176470588235294,0.294117647058824
19660,"Deltona-Daytona Beach-Ormond Beach, FL",668921,90,36,0.222222222222222,0.222222222222222,0.222222222222222,0.222222222222222,0.222222222222222,0.333333333333333,0.277777777777778,0.333333333333333,0.444444444444444,0.416666666666667,9,0.444444444444444,0.555555555555556,0.666666666666667,0.222222222222222,0.444444444444444,12,0.416666666666667,0.166666666666667,0.333333333333333,0.666666666666667,0.416666666666667,15,0.2,0.133333333333333,0.133333333333333,0.266666666666667,0.266666666666667
45060,"Syracuse, NY",662057,91,48,0.229166666666667,0.208333333333333,0.229166666666667,0.229166666666667,0.229166666666667,0.333333333333333,0.291666666666667,0.354166666666667,0.395833333333333,0.354166666666667,6,0.5,0.5,0.5,0.833333333333333,0.5,17,0.352941176470588,0.352941176470588,0.411764705882353,0.588235294117647,0.411764705882353,25,0.24,0.16,0.24,0.16,0.2
20500,"Durham-Chapel Hill, NC",649903,92,45,0.222222222222222,0.222222222222222,0.222222222222222,0.222222222222222,0.222222222222222,0.355555555555556,0.355555555555556,0.355555555555556,0.355555555555556,0.4,12,0.166666666666667,0.333333333333333,0.583333333333333,0.5,0.416666666666667,18,0.388888888888889,0.388888888888889,0.444444444444444,0.444444444444444,0.555555555555556,15,0.4,0.333333333333333,0.0666666666666667,0.0666666666666667,0.133333333333333
48620,"Wichita, KS",647610,93,44,0.25,0.204545454545455,0.25,0.25,0.25,0.386363636363636,0.318181818181818,0.409090909090909,0.386363636363636,0.318181818181818,11,0.272727272727273,0.454545454545455,0.363636363636364,0.636363636363636,0.454545454545455,11,0.363636363636364,0.363636363636364,0.363636363636364,0.454545454545455,0.545454545454545,22,0.318181818181818,0.181818181818182,0.272727272727273,0.136363636363636,0.0909090909090909
45780,"Toledo, OH",646604,94,58,0.224137931034483,0.189655172413793,0.224137931034483,0.224137931034483,0.224137931034483,0.275862068965517,0.293103448275862,0.362068965517241,0.327586206896552,0.344827586206897,7,0.571428571428571,0.285714285714286,0.428571428571429,0.857142857142857,0.428571428571429,21,0.285714285714286,0.476190476190476,0.523809523809524,0.333333333333333,0.428571428571429,30,0.2,0.166666666666667,0.166666666666667,0.2,0.266666666666667
12260,"Augusta-Richmond County, GA-SC",611000,95,43,0.209302325581395,0.209302325581395,0.209302325581395,0.186046511627907,0.209302325581395,0.232558139534884,0.325581395348837,0.372093023255814,0.372093023255814,0.325581395348837,7,0.571428571428571,0.285714285714286,0.285714285714286,0.428571428571429,0.714285714285714,16,0.125,0.375,0.625,0.5,0.4375,20,0.2,0.3,0.2,0.2,0.1
37340,"Palm Bay-Melbourne-Titusville, FL",606612,96,36,0.222222222222222,0.138888888888889,0.222222222222222,0.222222222222222,0.222222222222222,0.25,0.25,0.277777777777778,0.333333333333333,0.416666666666667,5,0.8,0.2,0.4,0.4,0.2,11,0.0909090909090909,0.454545454545455,0.454545454545455,0.454545454545455,0.636363636363636,20,0.2,0.1,0.15,0.25,0.3
27140,"Jackson, MS",591978,97,45,0.2,0.2,0.2,0.2,0.2,0.244444444444444,0.355555555555556,0.355555555555556,0.377777777777778,0.4,6,0.333333333333333,0.5,0.333333333333333,0.5,0.666666666666667,19,0.263157894736842,0.473684210526316,0.526315789473684,0.526315789473684,0.526315789473684,20,0.2,0.2,0.2,0.2,0.2
25420,"Harrisburg-Carlisle, PA",591712,98,39,0.230769230769231,0.179487179487179,0.230769230769231,0.230769230769231,0.230769230769231,0.41025641025641,0.333333333333333,0.307692307692308,0.358974358974359,0.333333333333333,6,0.5,0.5,0.5,0.5,0.666666666666667,15,0.466666666666667,0.333333333333333,0.533333333333333,0.4,0.333333333333333,18,0.277777777777778,0.166666666666667,0.0555555555555556,0.277777777777778,0.222222222222222
44060,"Spokane-Spokane Valley, WA",585784,99,29,0.275862068965517,0.241379310344828,0.275862068965517,0.275862068965517,0.275862068965517,0.344827586206897,0.379310344827586,0.413793103448276,0.482758620689655,0.448275862068966,8,0.5,0.5,0.375,0.75,0.75,11,0.272727272727273,0.363636363636364,0.545454545454545,0.636363636363636,0.454545454545455,10,0.3,0.2,0.2,0.1,0.2
42540,"Scranton--Wilkes-Barre, PA",567559,100,46,0.217391304347826,0.217391304347826,0.217391304347826,0.217391304347826,0.217391304347826,0.304347826086957,0.369565217391304,0.282608695652174,0.369565217391304,0.347826086956522,6,0.833333333333333,0.666666666666667,0.5,0.5,0.333333333333333,15,0.333333333333333,0.666666666666667,0.2,0.6,0.333333333333333,25,0.16,0.12,0.28,0.16,0.28
16860,"Chattanooga, TN-GA",562647,101,36,0.25,0.138888888888889,0.25,0.25,0.25,0.416666666666667,0.361111111111111,0.361111111111111,0.472222222222222,0.416666666666667,5,0.4,0.6,1,0.8,0.8,17,0.529411764705882,0.529411764705882,0.411764705882353,0.588235294117647,0.352941176470588,14,0.285714285714286,0.0714285714285714,0.0714285714285714,0.214285714285714,0.357142857142857
29540,"Lancaster, PA",552984,102,30,0.266666666666667,0.0666666666666667,0.266666666666667,0.233333333333333,0.266666666666667,0.333333333333333,0.3,0.333333333333333,0.266666666666667,0.366666666666667,3,0.666666666666667,0,1,0.666666666666667,0.666666666666667,8,0.25,0.625,0.375,0.5,0.375,19,0.315789473684211,0.105263157894737,0.210526315789474,0.105263157894737,0.263157894736842
33700,"Modesto, CA",552878,103,29,0.241379310344828,0.206896551724138,0.241379310344828,0.172413793103448,0.241379310344828,0.344827586206897,0.241379310344828,0.310344827586207,0.310344827586207,0.344827586206897,3,0.666666666666667,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,9,0.444444444444444,0.222222222222222,0.555555555555556,0.444444444444444,0.444444444444444,17,0.235294117647059,0.176470588235294,0.176470588235294,0.176470588235294,0.235294117647059
38860,"Portland-South Portland, ME",551740,104,37,0.243243243243243,0.216216216216216,0.243243243243243,0.162162162162162,0.243243243243243,0.324324324324324,0.351351351351351,0.459459459459459,0.351351351351351,0.486486486486487,6,0.5,0.666666666666667,0.833333333333333,0.166666666666667,0.666666666666667,15,0.2,0.333333333333333,0.6,0.533333333333333,0.6,16,0.3125,0.1875,0.125,0.1875,0.1875
22220,"Fayetteville-Springdale-Rogers, AR",546725,105,29,0.241379310344828,0.241379310344828,0.241379310344828,0.241379310344828,0.241379310344828,0.275862068965517,0.275862068965517,0.344827586206897,0.448275862068966,0.379310344827586,7,0.428571428571429,0.571428571428571,0.714285714285714,0.571428571428571,0.142857142857143,7,0,0.142857142857143,0.571428571428571,1,0.428571428571429,15,0.266666666666667,0.2,0.0666666666666667,0.133333333333333,0.333333333333333
29620,"Lansing-East Lansing, MI",541297,106,46,0.195652173913043,0.195652173913043,0.195652173913043,0.195652173913043,0.195652173913043,0.282608695652174,0.369565217391304,0.347826086956522,0.282608695652174,0.347826086956522,5,0.6,0.4,0.4,0.6,0.4,16,0.3125,0.5625,0.5,0.375,0.4375,25,0.2,0.2,0.24,0.16,0.2
49660,"Youngstown-Warren-Boardman, OH-PA",541243,107,52,0.211538461538462,0.211538461538462,0.211538461538462,0.173076923076923,0.211538461538462,0.288461538461538,0.307692307692308,0.307692307692308,0.288461538461538,0.326923076923077,7,0.714285714285714,0.142857142857143,0.571428571428571,0.571428571428571,0.428571428571429,13,0.307692307692308,0.461538461538462,0.461538461538462,0.538461538461538,0.461538461538462,32,0.1875,0.25,0.1875,0.125,0.25
22180,"Fayetteville, NC",520378,108,32,0.21875,0.21875,0.21875,0.21875,0.21875,0.40625,0.40625,0.40625,0.4375,0.40625,7,0.428571428571429,0.428571428571429,0.428571428571429,0.714285714285714,0.428571428571429,14,0.571428571428571,0.571428571428571,0.428571428571429,0.428571428571429,0.5,11,0.0909090909090909,0.181818181818182,0.272727272727273,0.181818181818182,0.272727272727273
30460,"Lexington-Fayette, KY",516811,109,34,0.235294117647059,0.235294117647059,0.235294117647059,0.147058823529412,0.235294117647059,0.441176470588235,0.352941176470588,0.382352941176471,0.352941176470588,0.323529411764706,3,0.333333333333333,1,0.333333333333333,0.666666666666667,0.666666666666667,16,0.5625,0.375,0.4375,0.5,0.375,15,0.266666666666667,0.2,0.266666666666667,0.0666666666666667,0.2
37860,"Pensacola-Ferry Pass-Brent, FL",509905,110,26,0.230769230769231,0.230769230769231,0.230769230769231,0.230769230769231,0.230769230769231,0.384615384615385,0.269230769230769,0.384615384615385,0.423076923076923,0.423076923076923,4,0.5,0.5,0.5,0.5,0.75,9,0.555555555555556,0.333333333333333,0.444444444444444,0.666666666666667,0.666666666666667,13,0.153846153846154,0.153846153846154,0.307692307692308,0.230769230769231,0.153846153846154
